task_id,iot_id,task_type,task_size_MB,task_gen_time,cpu_frequency_GHz,cpu_cycles_per_bit,IPC,capability_MIPS,delay_deadline_ms,energy_available_mAh,Battery_Level_%,Vibration_G,Signal_Strength_dBm,task_priority_score,Location_Lat,Location_Lon,distance_m,channel_gain_dB,bandwidth_MHz_x,uplink_data_rate_Mbps,uplink_power_transfer_mW,energy_deadline_mJ,Priority_Score,closest_uav_id,mec_uav_lat,mec_uav_lon,mec_uav_area_name,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_temperature_c,mec_uav_humidity_pct,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,bandwidth_MHz_y,uplink_rate_Mbps,downlink_rate_Mbps,aec_storage_GB,aec_ram_GB
T637,D130,Sensor,26.0,2025-01-01 08:29:39,1.14,74376.4,2.37,2701.8,440,362.82,62.1,2.25,-70.0,0.27,23.77769890232195,90.417244604405,3657.076970110967,-164.38137546693682,5.921856639120423,0.3789388876381646,111.6,15470291.2,0.5984713,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T579,D130,Video,321.96,2025-01-01 21:12:57,1.75,67174.48,2.49,4357.5,1759,2915.33,35.7,0.25,-87.0,0.41,23.77769890232195,90.417244604405,3657.076970110967,-165.24557620606217,2.387537028745634,0.2332945825121012,119.23,173019964.65,0.5102056,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T953,D130,Sensor,59.08,2025-01-01 20:26:26,0.9,112226.13,1.61,1449.0,1455,489.92,56.6,2.35,-54.0,0.99,23.77769890232195,90.417244604405,3657.076970110967,-171.7212272936419,4.2635588383551095,0.4941967631077588,126.64,53042558.08,0.50522935,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2734,D131,Sensor,99.46,2025-01-01 08:27:57,1.13,87562.15,2.41,2723.3,1902,729.87,84.6,3.76,-75.0,0.96,23.781238124523483,90.417920264454,3278.2502823540417,-166.68355188888376,7.834334825642228,0.3208016180102176,116.19,69671451.51,0.36846602,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T822,D131,AI,90.73,2025-01-01 03:54:08,0.16,629253.68,0.89,142.4,804,1995.36,93.9,1.19,-92.0,0.61,23.781238124523483,90.417920264454,3278.2502823540417,-165.05035329607676,7.512292661479907,0.1166329585535045,105.37,456737491.09,0.4701845,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1278,D131,AI,124.85,2025-01-01 03:20:56,1.34,84724.01,2.37,3175.8,243,635.43,25.9,1.06,-58.0,0.31,23.781238124523483,90.417920264454,3278.2502823540417,-162.09146217669664,2.4865642995765342,0.1273390616031209,110.94,84622341.19,0.57903004,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2922,D131,AI,111.41,2025-01-01 23:55:13,0.85,139022.92,2.33,1980.5,863,1560.81,52.6,2.59,-91.0,0.37,23.781238124523483,90.417920264454,3278.2502823540417,-164.08729574650724,4.841738946987851,0.0695,93.58,123908348.14,0.35960993,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T458,D131,Video,454.41,2025-01-01 11:16:16,1.85,52954.37,1.57,2904.5,1029,1545.11,97.9,2.71,-100.0,0.68,23.781238124523483,90.417920264454,3278.2502823540417,-160.7953661816347,4.984421586685222,0.3716724175127413,108.21,192503962.17,0.52365845,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T368,D131,Video,409.29,2025-01-01 18:59:40,1.41,65981.15,2.07,2918.7,1403,811.94,70.0,3.11,-100.0,0.89,23.781238124523483,90.417920264454,3278.2502823540417,-164.54196780053536,5.577236459527825,0.2494997194366782,116.02,216043399.07,0.6417818,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3009,D131,Sensor,59.27,2025-01-01 14:33:00,0.76,128123.1,1.17,889.2,1448,2156.44,33.0,0.24,-58.0,0.35,23.781238124523483,90.417920264454,3278.2502823540417,-164.20506021896745,5.150426203933918,0.0739,111.62,60750849.1,0.681592,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1029,D131,Sensor,76.49,2025-01-01 03:14:35,0.16,595236.44,1.32,211.2,1742,2073.23,49.6,0.65,-52.0,0.6,23.781238124523483,90.417920264454,3278.2502823540417,-158.4668995007834,5.515440870483091,0.0956392359751549,89.58,364237082.36,0.37394834,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1323,D132,AI,131.97,2025-01-01 07:22:56,0.75,121439.44,1.17,877.5,1148,1841.55,75.9,0.48,-99.0,0.85,23.780949278656077,90.41331876198072,3264.714259536775,-161.33474740952943,8.318300124451403,0.1802390789331137,115.52,128210903.17,0.46740115,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2743,D132,AI,52.45,2025-01-01 05:37:29,0.92,102404.5,1.18,1085.6,237,287.56,32.2,0.14,-54.0,0.11,23.780949278656077,90.41331876198072,3264.714259536775,-160.91956925816962,4.505208983961013,0.2408528073738373,124.96,42968928.2,0.3518503,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2689,D132,Video,400.9,2025-01-01 00:18:40,0.36,296798.46,2.46,885.6,307,2795.63,51.9,0.51,-55.0,0.58,23.780949278656077,90.41331876198072,3264.714259536775,-164.5143774928806,5.968227509115781,0.4723008884132128,102.67,951892020.91,0.7887085,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1476,D132,AI,57.39,2025-01-01 21:15:57,0.36,231378.27,2.19,788.4,1688,2612.64,56.1,0.93,-53.0,0.35,23.780949278656077,90.41331876198072,3264.714259536775,-163.51102992360603,6.460902457010276,0.293581553712704,108.05,106230391.32,0.5404007,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4535,D132,Sensor,13.65,2025-01-01 02:13:22,1.35,84208.56,1.94,2619.0,1899,761.43,91.1,2.34,-73.0,0.93,23.780949278656077,90.41331876198072,3264.714259536775,-162.9728495242967,9.4807454237533,0.4524060108485897,122.93,9195574.75,0.6279916,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2927,D132,AI,176.51,2025-01-01 05:55:23,1.89,56202.29,0.96,1814.4,1885,1506.46,91.8,0.57,-61.0,0.83,23.780949278656077,90.41331876198072,3264.714259536775,-163.48748729107177,6.892626291081736,0.1627385881639045,132.48,79362129.66,0.5050185,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T853,D132,AI,92.89,2025-01-01 00:57:57,0.54,177700.61,2.07,1117.8,354,1943.92,32.2,0.61,-90.0,0.81,23.780949278656077,90.41331876198072,3264.714259536775,-162.69739327628236,2.1761489063827866,0.1995046694773582,107.06,132052877.3,0.7039853,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2540,D132,AI,189.84,2025-01-01 07:00:15,0.58,188543.52,1.07,620.6,1901,1068.01,79.8,2.0,-71.0,0.12,23.780949278656077,90.41331876198072,3264.714259536775,-162.71710094605282,6.242118955433575,0.4463599163200851,118.37,286344814.69,0.68614656,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2440,D132,AI,102.13,2025-01-01 23:21:19,0.18,533432.27,0.76,136.8,345,2415.25,70.1,0.3,-71.0,0.74,23.780949278656077,90.41331876198072,3264.714259536775,-163.40734928191702,6.957270367985729,0.271112781755718,116.62,435835501.88,0.69732213,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2397,D132,Video,249.11,2025-01-01 12:53:04,0.25,426239.36,2.32,580.0,266,2664.83,25.4,0.58,-85.0,0.82,23.780949278656077,90.41331876198072,3264.714259536775,-163.53996191657754,1.0855148358267737,0.3155725734170415,107.15,849443895.76,0.67914605,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T859,D132,AI,155.1,2025-01-01 23:36:11,0.14,817801.5,0.82,114.8,877,1872.02,56.6,1.98,-60.0,0.39,23.780949278656077,90.41331876198072,3264.714259536775,-160.25738982220855,1.6777531153017102,0.3083801025603006,115.41,1014728101.2,0.58261466,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1133,D133,AI,96.71,2025-01-01 10:52:57,0.93,101458.62,1.63,1515.9,367,2968.24,60.1,0.21,-92.0,0.27,23.77921521785962,90.41812371448168,3503.5079278586195,-165.8342606125204,1.1709828558584487,0.3404190501663104,115.5,78496505.12,0.56136006,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T73,D133,AI,151.93,2025-01-01 22:15:18,1.14,76124.84,2.13,2428.2,1011,1022.65,86.3,2.79,-85.0,0.97,23.77921521785962,90.41812371448168,3503.5079278586195,-165.02078777732538,1.434276531306339,0.3150286256518734,129.05,92525175.53,0.682815,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2496,D133,AI,433.44,2025-01-01 20:50:17,5.0,75137.64,0.61,921.1,50,95.919,25.6,13.58355675163687,-110.10356317616758,0.59,23.77921521785962,90.41812371448168,3503.5079278586195,-166.97650356316416,1.806985481779697,0.3624647673668492,117.9,86847089.82,0.49139696,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2934,D133,AI,150.86,2025-01-01 16:57:26,1.03,81137.13,1.27,1308.1,768,734.1,20.6,0.03,-92.0,0.4,23.77921521785962,90.41812371448168,3503.5079278586195,-165.94156233144992,9.620339427427544,0.1381,130.76,97922779.45,0.539262,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3774,D133,Video,302.98,2025-01-01 06:48:56,1.41,70881.88,0.88,1240.8,251,1340.82,51.2,0.76,-56.0,0.15,23.77921521785962,90.41812371448168,3503.5079278586195,-165.05693381948495,2.860488000589608,0.3697829725133164,105.21,171806336.02,0.6411914,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4308,D133,AI,183.41,2025-01-01 04:09:01,0.55,150768.92,1.68,924.0,1873,1221.27,71.8,2.53,-89.0,0.44,23.77921521785962,90.41812371448168,3503.5079278586195,-163.8867115436308,2.841019594981443,0.1177687868004401,104.26,221220220.94,0.323553,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3646,D133,Video,436.04,2025-01-01 04:20:24,1.75,48117.01,1.21,2117.5,467,1502.49,26.9,0.31,-65.0,0.36,23.77921521785962,90.41812371448168,3503.5079278586195,-162.4292641964684,8.71677532073865,0.2031881303641717,110.58,167847528.32,0.6403058,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4893,D133,AI,50.97,2025-01-01 19:22:56,1.98,47756.34,2.2,4356.0,939,841.27,51.4,1.1,-86.0,0.57,23.77921521785962,90.41812371448168,3503.5079278586195,-162.3903439547993,7.774808924342532,0.4241060935555995,122.02,19473125.2,0.49666843,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4935,D133,Video,456.26,2025-01-01 13:29:35,1.87,59652.92,1.41,2636.7,1003,1730.62,93.6,1.6,-81.0,0.77,23.77921521785962,90.41812371448168,3503.5079278586195,-161.39821330579883,7.082338312389822,0.3235028643528854,102.31,217737930.23,0.6341065,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1699,D133,AI,105.7,2025-01-01 03:27:53,1.89,57258.18,2.01,3798.9,525,1304.15,81.3,3.25,-86.0,0.16,23.77921521785962,90.41812371448168,3503.5079278586195,-166.0909984737829,4.795618113029134,0.4852244752882557,127.41,48417517.01,0.452641,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1871,D134,Sensor,79.67,2025-01-01 17:44:38,0.99,92736.49,1.98,1960.2,243,767.95,44.4,2.73,-73.0,0.31,23.7805880628346,90.41651321212862,3328.952527075265,-165.03618590830416,1.280592983165977,0.1635340342714896,91.38,59106529.27,0.70719033,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3748,D134,AI,98.27,2025-01-01 05:32:23,0.39,251607.53,2.25,877.5,748,1442.46,72.8,0.05,-77.0,0.62,23.7805880628346,90.41651321212862,3328.952527075265,-165.510324161265,8.43885815017036,0.4643338471359727,112.61,197803775.78,0.57249343,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4096,D134,AI,149.03,2025-01-01 02:24:05,1.61,68355.46,2.38,3831.8,872,777.88,64.1,0.66,-80.0,0.51,23.7805880628346,90.41651321212862,3328.952527075265,-159.7631988250714,8.747166352504099,0.3388656802105457,109.66,81496113.63,0.54078025,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3374,D134,Sensor,0.5575,2025-01-01 06:23:42,0.01,65570.3,1.26,1587.6,10000,96.132,54.0,8.187731355230687,-73.52767239591357,0.22,23.7805880628346,90.41651321212862,3328.952527075265,-162.21131525137574,5.336137649799948,0.2161576137054441,116.87,5848870.76,0.2703321,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3920,D134,Sensor,61.27,2025-01-01 16:17:22,1.35,72958.1,2.11,2848.5,1201,436.73,23.5,3.68,-51.0,0.72,23.7805880628346,90.41651321212862,3328.952527075265,-161.56097903071446,6.803956835013493,0.4040550172740736,127.04,35761142.3,0.62162364,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2353,D134,Sensor,2.6465,2025-01-01 18:05:25,0.01,54898.46,1.81,3583.8,50,149.63150000000002,98.4,6.458073944013762,-68.10573067094715,0.59,23.7805880628346,90.41651321212862,3328.952527075265,-165.63413522204078,5.298888801422112,0.4796909253452273,126.83,23246203.9,0.45095414,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2605,D134,Sensor,51.59,2025-01-01 00:32:09,0.91,111270.26,1.05,955.5,1145,1572.64,87.4,3.6,-56.0,0.66,23.7805880628346,90.41651321212862,3328.952527075265,-163.34163946539155,3.665429218994356,0.4008022556188113,115.43,45923461.71,0.63861895,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T523,D134,Video,232.55,2025-01-01 23:15:48,0.91,108339.43,2.46,2238.6,1212,1340.29,22.1,0.41,-65.0,0.67,23.7805880628346,90.41651321212862,3328.952527075265,-162.21052817587696,5.86265922869064,0.0842,113.92,201554675.57,0.43509755,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4157,D134,AI,175.17,2025-01-01 00:07:04,1.53,64327.04,1.36,2080.8,899,1007.68,39.9,0.96,-89.0,0.46,23.7805880628346,90.41651321212862,3328.952527075265,-166.17596911763596,7.197389556954707,0.1033,101.22,90145340.77,0.6083395,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2625,D134,Sensor,31.33,2025-01-01 19:18:18,1.57,57071.04,1.96,3077.2,1680,1306.82,98.7,1.01,-72.0,0.42,23.7805880628346,90.41651321212862,3328.952527075265,-164.31618354478752,2.3910084516063765,0.1067755166252178,95.33,14304285.47,0.48026356,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1313,D135,Sensor,36.28,2025-01-01 00:26:41,1.23,88367.75,1.39,1709.7,1432,1932.98,24.4,3.08,-84.0,0.57,23.78014549394749,90.41759273553816,3392.826983159672,-162.74554768885537,5.77643944658358,0.4328262461152523,129.8,25647855.76,0.56637853,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3461,D135,Sensor,83.18,2025-01-01 19:43:48,0.68,152155.47,2.33,1584.4,1375,2496.08,20.8,1.94,-70.0,0.25,23.78014549394749,90.41759273553816,3392.826983159672,-167.9586186626555,7.983637440827652,0.3876111177117854,96.31,101250335.96,0.5607696,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3382,D135,Video,428.43,2025-01-01 00:54:15,1.6,73250.67,0.74,1184.0,1258,1738.75,82.7,1.7,-59.0,0.36,23.78014549394749,90.41759273553816,3392.826983159672,-160.6482812683114,5.280317084034959,0.3378980774018196,117.04,251062276.38,0.40823406,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T114,D135,AI,140.75,2025-01-01 10:04:42,0.33,308925.23,0.52,171.6,1082,533.89,52.7,2.56,-53.0,0.29,23.78014549394749,90.41759273553816,3392.826983159672,-162.28068622773688,2.412050130773439,0.3625276244187786,111.98,347849808.98,0.44850817,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4785,D135,AI,66.11,2025-01-01 04:31:03,1.9,44404.15,1.42,2698.0,1420,851.58,22.8,0.86,-77.0,0.89,23.78014549394749,90.41759273553816,3392.826983159672,-165.90411709099502,8.82752522354232,0.3289127395277616,122.48,23484466.85,0.4282657,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1982,D135,Sensor,68.79,2025-01-01 03:09:17,0.43,272669.46,1.87,804.1,1637,851.22,90.5,2.64,-55.0,0.93,23.78014549394749,90.41759273553816,3392.826983159672,-163.71222368845972,7.064729670157876,0.2065483781757349,111.76,150055457.23,0.5302794,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2871,D135,Sensor,34.39,2025-01-01 09:21:39,1.54,66871.87,0.6,924.0,481,714.95,48.7,1.01,-51.0,0.43,23.78014549394749,90.41759273553816,3392.826983159672,-162.66354383524904,6.692750672781884,0.3742023737777972,117.72,18397788.87,0.69605696,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4205,D135,Video,211.7,2025-01-01 17:35:05,1.53,77102.85,1.2,1836.0,933,2769.83,73.3,4.68,-87.0,0.65,23.78014549394749,90.41759273553816,3392.826983159672,-163.35479637195724,6.86504167931046,0.4707942862930454,110.49,130581386.76,0.68327886,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4874,D135,AI,146.15,2025-01-01 01:53:19,0.22,381029.74,0.58,127.6,555,1930.32,73.2,1.97,-84.0,0.36,23.78014549394749,90.41759273553816,3392.826983159672,-163.73238603149468,3.2055426504647397,0.3873519427817781,120.05,445499972.01,0.5313337,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2276,D135,Sensor,47.28,2025-01-01 07:17:01,5.0,242342.3,1.76,633.6,50,87.10700000000001,40.0,5.6747773914414665,-68.6523895375058,0.14,23.78014549394749,90.41759273553816,3392.826983159672,-163.84495834973822,5.430822156659528,0.4402836102776752,125.24,30554517.18,0.4492251,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3080,D136,Sensor,90.79,2025-01-01 13:20:47,1.96,54033.87,2.33,4566.8,349,2839.45,61.0,0.57,-94.0,0.45,23.78168531267254,90.41991480778218,3270.018046560805,-161.50461229067827,3.9338869519242943,0.156720804314112,104.02,39245880.46,0.48595676,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3737,D136,AI,158.23,2025-01-01 04:15:30,0.72,154949.45,1.18,849.6,280,2661.71,63.9,1.71,-69.0,0.3,23.78168531267254,90.41991480778218,3270.018046560805,-161.42344983952594,8.501747424926519,0.2071784079628858,109.86,196141211.79,0.4290248,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T131,D136,AI,180.55,2025-01-01 22:22:08,1.42,63232.65,1.8,2556.0,461,1464.58,54.8,0.84,-83.0,0.41,23.78168531267254,90.41991480778218,3270.018046560805,-161.65701168435857,6.298874246803996,0.278482051361098,121.26,91333239.66,0.514718,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2886,D136,Sensor,75.39,2025-01-01 11:35:05,1.45,65709.54,2.32,3364.0,439,391.87,89.4,0.57,-63.0,0.88,23.78168531267254,90.41991480778218,3270.018046560805,-161.64313125253037,7.455644269753668,0.2621721397473333,107.18,39630737.76,0.45352662,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T558,D136,AI,62.55,2025-01-01 21:12:06,0.62,148239.99,1.62,1004.4,1165,404.29,78.5,0.87,-61.0,0.72,23.78168531267254,90.41991480778218,3270.018046560805,-162.09163500495995,6.942712625327954,0.2596942200905154,98.45,74179291.0,0.54250926,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3119,D136,AI,134.83,2025-01-01 15:53:55,1.81,55148.54,2.38,4307.8,1212,1495.23,68.3,3.66,-60.0,0.63,23.78168531267254,90.41991480778218,3270.018046560805,-161.871490138497,5.353483700866325,0.338249232321177,125.06,59485421.19,0.6915024,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T687,D136,Video,209.78,2025-01-01 10:39:28,0.63,160667.05,1.61,1014.3,1609,1347.67,40.2,2.07,-64.0,0.37,23.78168531267254,90.41991480778218,3270.018046560805,-159.69439008876657,8.243697465710873,0.4349260211097017,126.64,269637869.99,0.5197786,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4344,D136,Sensor,12.16,2025-01-01 08:43:57,1.04,80174.74,2.47,2568.8,239,918.29,65.1,0.57,-63.0,0.98,23.78168531267254,90.41991480778218,3270.018046560805,-163.28051362308327,6.538301348165899,0.449222910926619,129.57,7799398.71,0.503922,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4407,D137,Video,477.6,2025-01-01 03:10:03,1.76,53221.76,1.15,2024.0,1285,1697.73,56.7,3.98,-72.0,0.41,23.78115601749429,90.4177005841552,3283.5748101259223,-166.5143532976157,3.041069162182195,0.1177257531684528,99.8,203349700.61,0.52648395,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T3939,D137,Sensor,71.88,2025-01-01 15:00:39,0.76,132201.46,2.37,1801.2,1877,1561.38,79.1,0.06,-77.0,0.48,23.78115601749429,90.4177005841552,3283.5748101259223,-160.63437432598988,3.6167311536658464,0.0905684815399213,104.55,76021127.56,0.42978385,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T4298,D137,AI,183.62,2025-01-01 05:16:01,0.18,460341.96,1.15,207.0,875,1952.23,59.2,2.71,-73.0,0.32,23.78115601749429,90.4177005841552,3283.5748101259223,-162.21330680352688,8.442706892031874,0.1900469944317699,112.25,676223925.56,0.48258302,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T1494,D137,AI,163.36,2025-01-01 06:43:56,1.6,52618.96,2.17,3472.0,734,1812.1,85.8,1.35,-100.0,0.66,23.78115601749429,90.4177005841552,3283.5748101259223,-162.0608417186479,9.471082237263884,0.3817520466814033,125.68,68766666.44,0.5342857,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
T2206,D137,Sensor,93.53,2025-01-01 22:17:08,0.55,176280.57,0.53,291.5,564,632.8,88.9,2.24,-69.0,0.36,23.78115601749429,90.4177005841552,3283.5748101259223,-164.85563906402564,5.932032735226373,0.4070540009013779,124.4,131900173.7,0.52230895,U3,23.78,90.4167,Gulshan,3.65,174.5,116587,Thunderstorm,26.4,85.8,13.52,1.0,33.2,9.57,11.14,20.38,107,23
