task_id,iot_id,task_size_MB,cpu_frequency_GHz,cpu_cycles_per_bit,delay_deadline_ms,Location_Lat,Location_Lon,distance_m,uplink_data_rate_Mbps,uplink_power_transfer_mW,offload_ratio,energy_deadline_mJ,task_gen_time_ms,Priority_Score,closest_mec_uav_id,mec_uav_lat,mec_uav_lon,closest_mec_uav_area,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,mec_uav_humidity_pct,mec_uav_temperature_c
T1514,D51,1555.1,0.74,149465.22,1603,23.7464034329238,90.37211735350256,8207.674845088733,0.4170752382865713,130.08,0.87,1859466908.98,1735733825000.0,0.5878115,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2659,D52,92.4,1.41,60343.34,1452,23.74721663114915,90.3712114570329,8176.499522864879,0.4055493160025251,112.6,0.71,44605796.93,1735752894000.0,0.6161078,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T916,D52,315.58,0.48,246585.35,1558,23.74721663114915,90.3712114570329,8176.499522864879,0.4733600178364873,122.86,0.8,622539238.02,1735748243000.0,0.47257462,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2284,D52,91.91,0.88,99603.52,531,23.74721663114915,90.3712114570329,8176.499522864879,0.48594345009008,128.23,0.79,73236476.19,1735700919000.0,0.4519427,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T42,D52,916.72,0.33,307155.89,1445,23.74721663114915,90.3712114570329,8176.499522864879,0.4877026327283996,116.92,0.87,2252607579.85,1735712345000.0,0.4522911,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3788,D52,1242.01,1.1,100507.75,512,23.74721663114915,90.3712114570329,8176.499522864879,0.1208215859430685,117.12,0.55,998653044.62,1735704682000.0,0.47702616,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1239,D52,34.529,5.0,102865.11,10000,23.74721663114915,90.3712114570329,8176.499522864879,0.1371,94.52,0.51,568292701.31,1735772706000.0,0.356912,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1273,D52,89.13,0.61,185099.03,589,23.74721663114915,90.3712114570329,8176.499522864879,0.4437870220114968,129.29,0.74,131983012.35,1735751822000.0,0.42376253,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3857,D52,1369.67,1.43,75835.58,1922,23.74721663114915,90.3712114570329,8176.499522864879,0.2224118803677369,119.69,0.66,830957750.87,1735717943000.0,0.5993468,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2433,D52,75.22,0.28,353722.39,691,23.74721663114915,90.3712114570329,8176.499522864879,0.2107325151324585,115.26,0.51,212855985.41,1735751121000.0,0.5900566,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T74,D52,32.17,1.02,97176.45,1312,23.74721663114915,90.3712114570329,8176.499522864879,0.2901525099728044,131.48,0.59,25009331.17,1735700609000.0,0.33070597,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1459,D53,897.95,0.6,148303.96,1337,23.747007033988314,90.37456185679544,8027.094811319127,0.2531356046701557,99.26,0.64,1065356327.06,1735747493000.0,0.41962066,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4537,D53,1855.64,0.66,150951.17,1915,23.747007033988314,90.37456185679544,8027.094811319127,0.150368222850904,104.53,0.64,2240888232.79,1735759518000.0,0.5727924,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3747,D53,61.55,1.17,92810.34,960,23.747007033988314,90.37456185679544,8027.094811319127,0.4300755903928957,105.2,0.73,45699811.42,1735774638000.0,0.35025403,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4895,D53,86.07,0.31,380313.29,1838,23.747007033988314,90.37456185679544,8027.094811319127,0.4591674650850141,126.26,0.76,261868518.96,1735700047000.0,0.4382784,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3712,D53,1425.23,0.92,122583.82,1579,23.747007033988314,90.37456185679544,8027.094811319127,0.3863778653034285,116.03,0.83,1397681102.23,1735728198000.0,0.4332075,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2129,D53,876.49,0.41,274381.82,946,23.747007033988314,90.37456185679544,8027.094811319127,0.0716324529686681,127.8,0.46,1923943371.29,1735703680000.0,0.52339965,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2913,D53,1524.63,0.94,96012.44,397,23.747007033988314,90.37456185679544,8027.094811319127,0.1299,116.6,0.59,1171067571.18,1735694325000.0,0.5483283,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1551,D53,447.61,1.02,92352.75,487,23.747007033988314,90.37456185679544,8027.094811319127,0.2057049950102646,116.58,0.55,330704115.42,1735768227000.0,0.6836938,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1701,D53,76.08,1.25,82250.0,1381,23.747007033988314,90.37456185679544,8027.094811319127,0.3005196158702446,127.17,0.6,50060640.0,1735724200000.0,0.7244158,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1799,D54,34.76,1.93,52795.99,871,23.748214234221773,90.37272789954903,8002.394827636069,0.3242815650971604,109.35,0.62,14681508.9,1735755392000.0,0.48004547,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3446,D54,43.6,0.62,186306.55,633,23.748214234221773,90.37272789954903,8002.394827636069,0.0949978626461348,109.59,0.4,64983724.64,1735692563000.0,0.61483043,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2308,D54,96.72,1.1,83755.67,836,23.748214234221773,90.37272789954903,8002.394827636069,0.4821085643651467,103.74,0.78,64806787.22,1735764119000.0,0.4954904,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3645,D54,61.16,0.87,101510.06,273,23.748214234221773,90.37272789954903,8002.394827636069,0.2883066736414109,106.84,0.59,49666842.16,1735702101000.0,0.5074902,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T484,D54,19.65,0.21,396325.42,846,23.748214234221773,90.37272789954903,8002.394827636069,0.2442861794925782,119.9,0.54,62302356.02,1735752143000.0,0.50369674,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3318,D54,508.97,1.28,83610.39,1772,23.748214234221773,90.37272789954903,8002.394827636069,0.136003027820304,123.19,0.49,340441441.59,1735736474000.0,0.5031935,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4863,D54,429.19,1.39,62621.08,703,23.748214234221773,90.37272789954903,8002.394827636069,0.4778795676491447,143.09,0.81,215010730.6,1735720382000.0,0.60759187,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T482,D54,85.71,1.08,77988.91,837,23.748214234221773,90.37272789954903,8002.394827636069,0.2513281256318748,109.95,0.56,53475435.81,1735727914000.0,0.37332463,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4758,D54,49.237,5.0,68499.09,50,23.748214234221773,90.37272789954903,8002.394827636069,0.1332,113.3,0.53,539630351.09,1735743463000.0,0.3582281,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1207,D54,1020.47,1.33,60893.15,1941,23.748214234221773,90.37272789954903,8002.394827636069,0.3264642048762268,114.26,0.73,497117062.24,1735767470000.0,0.5207674,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T837,D55,4398.72,5.0,144954.44,50,23.74759174967125,90.37067139595946,8169.2375567957615,0.2075686036257937,104.24,0.66,1700303984.84,1735775638000.0,0.44698796,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T267,D55,9.86,0.92,102425.79,1561,23.74759174967125,90.37067139595946,8169.2375567957615,0.413598366049675,144.31,0.71,8079346.32,1735746995000.0,0.34069288,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2410,D55,1347.63,0.94,93107.05,1274,23.74759174967125,90.37067139595946,8169.2375567957615,0.2954595722137726,105.98,0.73,1003790830.33,1735754739000.0,0.60596603,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4851,D55,43.73,1.65,68920.0,484,23.74759174967125,90.37067139595946,8169.2375567957615,0.0975646414813863,101.82,0.4,24110972.8,1735696210000.0,0.4245367,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T431,D55,14.29,1.33,70365.73,862,23.74759174967125,90.37067139595946,8169.2375567957615,0.3877724715943242,131.06,0.68,8044210.25,1735762536000.0,0.54441863,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T978,D55,884.2,2.0,52155.26,1725,23.74759174967125,90.37067139595946,8169.2375567957615,0.1870999745768092,89.91,0.58,368925447.14,1735766460000.0,0.5697731,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4304,D55,431.47,0.81,117705.41,1530,23.74759174967125,90.37067139595946,8169.2375567957615,0.2337098025337204,101.8,0.57,406290826.02,1735693750000.0,0.33624133,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3266,D55,538.28,1.13,71079.93,1656,23.74759174967125,90.37067139595946,8169.2375567957615,0.399039928703063,113.96,0.75,306087237.76,1735743411000.0,0.54225093,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2869,D56,1015.52,1.93,53871.04,902,23.74860780795882,90.37368848863024,7915.449676368642,0.1275,102.97,0.53,437656948.33,1735738647000.0,0.50923216,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1156,D56,22.07,1.37,74244.62,1705,23.74860780795882,90.37368848863024,7915.449676368642,0.4900006336999666,131.51,0.78,13108630.11,1735697573000.0,0.28375188,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2619,D56,1254.51,0.45,197721.7,1441,23.74860780795882,90.37368848863024,7915.449676368642,0.3659388433693522,118.58,0.79,1984350798.94,1735707390000.0,0.47733584,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2205,D56,749.04,1.35,87677.4,586,23.74860780795882,90.37368848863024,7915.449676368642,0.1366671917377558,103.46,0.51,525391037.57,1735739644000.0,0.5703537,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1030,D56,345.02,0.83,136671.59,615,23.74860780795882,90.37368848863024,7915.449676368642,0.1378,99.51,0.47,377235455.85,1735743264000.0,0.40754342,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2316,D56,87.61,1.57,61602.74,525,23.74860780795882,90.37368848863024,7915.449676368642,0.2950409775699351,111.32,0.6,43176128.41,1735691356000.0,0.591605,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T894,D56,9.737000000000002,0.01,84053.14,50,23.74860780795882,90.37368848863024,7915.449676368642,0.2206660782584042,104.81,0.54,130948067.87,1735706718000.0,0.42070448,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2456,D56,1428.45,0.32,340077.04,543,23.74860780795882,90.37368848863024,7915.449676368642,0.1225,117.29,0.57,3886264382.3,1735741834000.0,0.4416074,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4167,D56,1501.42,0.67,144005.77,836,23.74860780795882,90.37368848863024,7915.449676368642,0.3241484384595808,120.06,0.78,1729705145.55,1735734491000.0,0.37204722,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1292,D56,70.86,1.03,92541.26,1346,23.74860780795882,90.37368848863024,7915.449676368642,0.1889367701396851,120.2,0.49,52459789.47,1735736316000.0,0.46622637,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2529,D57,865.15,2.0,57738.84,586,23.74726863559856,90.37241523303686,8109.241636604418,0.1948921855423211,90.17,0.58,399622059.41,1735723527000.0,0.5248319,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1012,D57,91.53,1.7,67003.3,946,23.74726863559856,90.37241523303686,8109.241636604418,0.1229773115019626,122.94,0.43,49062496.39,1735701709000.0,0.60797894,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4292,D57,135.17,1.31,62613.64,1492,23.74726863559856,90.37241523303686,8109.241636604418,0.1234,108.18,0.44,67707885.75,1735753432000.0,0.54333484,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2824,D57,44.6,1.81,60788.27,1279,23.74726863559856,90.37241523303686,8109.241636604418,0.1364,103.29,0.44,21689254.74,1735739792000.0,0.4813616,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3965,D57,393.96,1.28,64260.41,752,23.74726863559856,90.37241523303686,8109.241636604418,0.4487270008308622,111.58,0.78,202528248.99,1735741272000.0,0.31994486,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3263,D57,32.64,1.22,67941.95,1394,23.74726863559856,90.37241523303686,8109.241636604418,0.2898850507460709,108.76,0.59,17741001.98,1735704277000.0,0.55552816,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4116,D57,67.27,1.01,104644.68,1734,23.74726863559856,90.37241523303686,8109.241636604418,0.2612417173612921,125.55,0.56,56315580.99,1735708759000.0,0.6904292,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2074,D57,1780.64,0.75,147721.19,626,23.74726863559856,90.37241523303686,8109.241636604418,0.3670104928156161,117.44,0.85,2104306078.09,1735692871000.0,0.5365607,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T861,D58,29.87,0.61,192098.73,362,23.745014195512304,90.3707505534056,8411.149057062157,0.1938954776721452,110.13,0.49,45903912.52,1735741539000.0,0.50973535,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T37,D58,1522.28,1.18,92825.47,946,23.745014195512304,90.3707505534056,8411.149057062157,0.4200010074905235,110.11,0.87,1130450851.77,1735775758000.0,0.53330916,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1710,D58,99.67,1.53,69143.01,538,23.745014195512304,90.3707505534056,8411.149057062157,0.1387379968486697,114.27,0.45,55131870.45,1735734118000.0,0.51836747,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1958,D58,1060.36,0.24,492355.27,1588,23.745014195512304,90.3707505534056,8411.149057062157,0.4111985878834294,98.35,0.81,4176590672.78,1735713369000.0,0.55165726,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1983,D58,1263.96,1.86,44188.97,1406,23.745014195512304,90.3707505534056,8411.149057062157,0.0893,105.01,0.52,446824724.17,1735757904000.0,0.5482122,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3934,D58,52.13,1.48,69725.25,1708,23.745014195512304,90.3707505534056,8411.149057062157,0.120577743753902,99.12,0.42,29078218.26,1735703723000.0,0.3335317,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1840,D58,591.16,1.51,60997.1,1811,23.745014195512304,90.3707505534056,8411.149057062157,0.4516945436955609,133.29,0.8,288472365.09,1735770744000.0,0.42786568,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3085,D58,60.66,1.16,69466.69,1220,23.745014195512304,90.3707505534056,8411.149057062157,0.0990537686469663,106.4,0.4,33710795.32,1735706171000.0,0.4438525,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4477,D59,192.65,1.47,68133.03,996,23.74587531545468,90.3728862548774,8219.916230451348,0.1605008258780944,113.42,0.48,105006625.84,1735739584000.0,0.39813712,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T144,D59,352.4,1.77,45491.76,1886,23.74587531545468,90.3728862548774,8219.916230451348,0.0783,98.77,0.41,128250369.79,1735773229000.0,0.5227029,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T743,D59,337.24,1.91,54525.26,938,23.74587531545468,90.3728862548774,8219.916230451348,0.3193990410422065,118.98,0.65,147104789.46,1735746920000.0,0.4660328,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T814,D59,98.65,0.7,120874.35,1571,23.74587531545468,90.3728862548774,8219.916230451348,0.1974698469926684,111.7,0.5,95394037.02,1735724251000.0,0.43347847,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4810,D59,150.86,0.3,324201.08,1282,23.74587531545468,90.3728862548774,8219.916230451348,0.3350689559621929,118.19,0.64,391271799.43,1735757028000.0,0.5702763,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3868,D59,1000.15,1.48,66260.51,466,23.74587531545468,90.3728862548774,8219.916230451348,0.1066,107.56,0.51,530163592.61,1735702434000.0,0.3653893,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3148,D59,1683.15,0.17,594876.85,940,23.74587531545468,90.3728862548774,8219.916230451348,0.2277974171943683,109.91,0.7,8010135760.62,1735736578000.0,0.26942953,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T724,D59,218.57,1.39,81797.32,1367,23.74587531545468,90.3728862548774,8219.916230451348,0.2172547683023259,113.48,0.54,143027521.86,1735701813000.0,0.5329608,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T709,D59,25.76,1.69,59462.73,1591,23.74587531545468,90.3728862548774,8219.916230451348,0.2915743798828466,109.74,0.59,12254079.4,1735722601000.0,0.37305367,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3167,D59,57.91,0.86,110448.8,345,23.74587531545468,90.3728862548774,8219.916230451348,0.1827649222028186,101.55,0.49,51168720.06,1735696625000.0,0.37901485,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4423,D59,774.24,0.72,145047.78,1593,23.74587531545468,90.3728862548774,8219.916230451348,0.4931401035487378,119.8,0.86,898414345.5,1735713372000.0,0.589205,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2674,D60,2.5875000000000004,5.0,85270.35,10000,23.74651371651861,90.37105169105476,8251.95363684476,0.1922137083260204,118.46,0.49,35301924.9,1735699022000.0,0.36047322,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2775,D60,821.48,0.94,105983.56,1069,23.74651371651861,90.37105169105476,8251.95363684476,0.3633670529782304,113.6,0.74,696506998.95,1735704316000.0,0.53276724,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T284,D60,48.39,0.18,513235.4,434,23.74651371651861,90.37105169105476,8251.95363684476,0.2148351545030548,122.12,0.52,198683688.05,1735738191000.0,0.4019306,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1772,D60,61.29,1.56,62737.69,1704,23.74651371651861,90.37105169105476,8251.95363684476,0.2901352982429772,118.96,0.59,30761544.16,1735736435000.0,0.43808487,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T66,D60,11.47,1.29,64962.49,908,23.74651371651861,90.37105169105476,8251.95363684476,0.1520005918791188,111.45,0.45,5960958.08,1735704291000.0,0.4712198,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1315,D60,201.82,0.77,155751.82,350,23.74651371651861,90.37105169105476,8251.95363684476,0.1277560421830431,97.3,0.45,251470658.5,1735754391000.0,0.38633087,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4171,D60,1642.6,1.36,68992.07,1686,23.74651371651861,90.37105169105476,8251.95363684476,0.4875762685973183,132.59,0.95,906610993.46,1735694361000.0,0.36604732,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T306,D60,1795.88,2.0,44881.28,1956,23.74651371651861,90.37105169105476,8251.95363684476,0.2934226712913272,111.11,0.78,644811145.01,1735703395000.0,0.4207819,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4907,D60,333.29,0.14,581683.64,1724,23.74651371651861,90.37105169105476,8251.95363684476,0.257365189389274,84.5,0.59,1550954723.0,1735707896000.0,0.52920604,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4341,D60,502.49,0.69,143931.02,1898,23.74651371651861,90.37105169105476,8251.95363684476,0.3387079931148721,124.59,0.68,578591185.92,1735742684000.0,0.58800507,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1103,D61,62.587500000000006,5.0,54453.81,50,23.74541955301072,90.3711950993464,8349.41234366298,0.1505536982917782,115.57,0.58,545300453.34,1735698646000.0,0.4099047,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3225,D61,99.11,0.29,331675.18,1204,23.74541955301072,90.3711950993464,8349.41234366298,0.419887745044705,116.24,0.72,262978616.72,1735702163000.0,0.52777374,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T8,D61,569.91,0.86,106999.48,1244,23.74541955301072,90.3711950993464,8349.41234366298,0.1617061475398082,114.34,0.52,487840589.17,1735743339000.0,0.46595538,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T105,D61,45.99,1.52,58251.77,1679,23.74541955301072,90.3711950993464,8349.41234366298,0.2941383593292219,99.95,0.59,21431991.22,1735720444000.0,0.55258626,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
